4.533,2.033
4.664,1.855
4.832,1.938
4.663,1.86
4.819,1.941
4.65,1.865
4.809,1.947
4.985,2.036
4.633,1.867
4.793,1.953
4.974,2.042
4.47,1.793
4.623,1.875
4.778,1.958
4.954,2.047
4.458,1.8
4.606,1.882
4.761,1.965
4.934,2.054
4.441,1.806
4.594,1.89
4.748,1.974
4.92,2.064
4.427,1.814
4.575,1.896
4.739,1.985
4.263,1.743
4.419,1.826
4.566,1.909
4.712,1.992
4.271,1.759
4.404,1.836
4.55,1.919
4.696,2.004
4.235,1.763
4.39,1.849
4.533,1.931
4.68,2.016
4.205,1.769
4.372,1.859
4.515,1.943
4.664,2.03
4.216,1.791
4.355,1.873
4.499,1.957
4.2,1.804
4.336,1.885
4.482,1.972
4.164,1.811
4.321,1.9
4.468,1.987
4.15,1.826
4.306,1.916
4.138,1.843
4.291,1.933
4.114,1.856
4.98,1.887
4.955,1.911
4.94,1.938
4.913,1.962
4.896,1.99
4.869,2.015
4.849,2.043
4.388,1.98
4.414,1.963
4.428,1.943
4.584,2.02
4.441,1.924
4.594,1.998
4.454,1.906
4.611,1.98
4.458,1.885
4.618,1.96
4.471,1.867
4.634,1.944
4.802,2.021
4.466,1.847
4.642,1.926
4.815,2.004
4.488,1.833
4.646,1.906
4.815,1.984
4.494,1.817
4.655,1.892
4.829,1.971
4.502,1.802
4.667,1.878
4.836,1.955
4.668,1.861
4.832,1.936
4.669,1.845
4.837,1.923
4.675,1.834
4.842,1.911
4.685,1.825
4.844,1.899
4.685,1.812
4.84,1.885
4.841,1.876
4.842,1.865
4.828,1.854
4.832,1.85
4.824,1.841
4.821,1.837
4.998,1.917
4.815,1.831
4.989,1.914
4.803,1.828
4.984,1.911
4.795,1.825
4.972,1.908
4.787,1.825
4.96,1.907
4.782,1.826
4.95,1.906
4.763,1.824
4.934,1.907
4.758,1.828
4.925,1.91
4.745,1.831
4.914,1.914
4.729,1.834
4.899,1.919
4.721,1.841
4.884,1.925
4.703,1.847
4.868,1.93
4.69,1.854
4.851,1.938
4.68,1.863
4.837,1.947
4.664,1.874
4.825,1.959
4.49,1.799
4.643,1.881
4.806,1.968
4.989,2.064
4.476,1.811
4.633,1.896
4.787,1.981
4.468,1.825
4.616,1.909
4.77,1.994
4.273,1.745
4.454,1.837
4.601,1.921
4.757,2.009
4.28,1.764
4.434,1.85
4.579,1.934
4.736,2.022
4.256,1.775
4.418,1.864
4.569,1.951
4.259,1.796
4.396,1.878
4.548,1.965
4.222,1.805
4.384,1.896
4.534,1.984
4.23,1.829
4.37,1.914
4.515,2.0
4.212,1.845
4.345,1.928
4.194,1.862
4.99,2.035
4.973,2.064
9.647,1.87
9.542,1.907
9.474,1.952
9.361,1.986
9.946,2.129
9.236,2.014
9.853,2.168
9.125,2.044
9.754,2.204
9.028,2.075
8.867,2.088
8.798,2.124
8.696,2.15
8.589,2.174
8.476,2.194
9.578,1.87
9.4,1.879
9.228,1.887
9.837,2.03
9.042,1.888
9.629,2.03
8.873,1.892
9.436,2.032
8.696,1.893
9.258,2.034
8.051,1.77
8.535,1.893
